Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,C,best_svm__C,best_svm__degree,best_svm__gamma,break_ties,cache_size,class_weight,coef0,cv,decision_function_shape,degree,error_score,estimator,gamma,kernel,max_iter,memory,n_jobs,param_grid,pre_dispatch,probability,random_state,refit,return_train_score,scaler,scaler__copy,scaler__with_mean,scaler__with_std,scoring,shrinking,steps,svm,svm__C,svm__break_ties,svm__cache_size,svm__class_weight,svm__coef0,svm__decision_function_shape,svm__degree,svm__gamma,svm__kernel,svm__max_iter,svm__probability,svm__random_state,svm__shrinking,svm__tol,svm__verbose,tol,verbose,GridSearchCV_score_X_test,accuracy_score_X_test_scaled,best_cv_score,f1_score,f1_score_X_test_scaled,mean_fit_time,mean_score_time,mean_test_score,rank_test_score,std_fit_time,std_score_time,std_test_score,test_score,training_accuracy_score,training_f1_score,training_precision_score,training_recall_score,training_score,estimator_class,estimator_name,version,priority
2023-08-14 22:23:09,7.0s,40d326b3e1a74eb386520829881d9723,CHILD C = 0.01 gamma = 10,LOCAL,/home/sokonana/.local/lib/python3.10/site-packages/ipykernel_launcher.py,sokonana,FINISHED,0.01,,,,False,200,None,0.0,,ovr,3,,,10,rbf,-1,,,,,False,42,,,,,,,,True,,,,,,,,,,,,,,,,,,0.001,False,,0.09402882635552505,,0.016163047943170555,0.016163047943170555,,,,,,,,0.09402882635552505,0.09367602299628001,0.01604716040196015,0.008775197284399582,0.09367602299628001,0.09367727897388915,sklearn.svm._classes.SVC,SVC,,
2023-08-14 22:23:03,6.1s,e0ee7a0ac5b342289d26860eaf099852,CHILD C = 0.01 gamma = 1,LOCAL,/home/sokonana/.local/lib/python3.10/site-packages/ipykernel_launcher.py,sokonana,FINISHED,0.01,,,,False,200,None,0.0,,ovr,3,,,1,rbf,-1,,,,,False,42,,,,,,,,True,,,,,,,,,,,,,,,,,,0.001,False,,0.09402882635552505,,0.016163047943170555,0.016163047943170555,,,,,,,,0.09402882635552505,0.09367602299628001,0.01604716040196015,0.008775197284399582,0.09367602299628001,0.09367727897388915,sklearn.svm._classes.SVC,SVC,,
2023-08-14 22:22:57,6.1s,78e5abb4b1804cb7ab09f40af6a08d1d,CHILD C = 0.01 gamma = 0.1,LOCAL,/home/sokonana/.local/lib/python3.10/site-packages/ipykernel_launcher.py,sokonana,FINISHED,0.01,,,,False,200,None,0.0,,ovr,3,,,0.1,rbf,-1,,,,,False,42,,,,,,,,True,,,,,,,,,,,,,,,,,,0.001,False,,0.757035003431709,,0.7670966151685238,0.7670966151685238,,,,,,,,0.757035003431709,0.7639499492729117,0.7724949027372268,0.8379467995927299,0.7639499492729117,0.5762333944113605,sklearn.svm._classes.SVC,SVC,,
2023-08-14 22:22:50,6.1s,b31cf5c06ba74d618ed50bc6351f2fe5,CHILD C = 0.01 gamma = 0.01,LOCAL,/home/sokonana/.local/lib/python3.10/site-packages/ipykernel_launcher.py,sokonana,FINISHED,0.01,,,,False,200,None,0.0,,ovr,3,,,0.01,rbf,-1,,,,,False,42,,,,,,,,True,,,,,,,,,,,,,,,,,,0.001,False,,0.30061770761839396,,0.26094141382710323,0.26094141382710323,,,,,,,,0.30061770761839396,0.3016570848833277,0.2556726188089185,0.4294661902795816,0.3016570848833277,0.2028744846541457,sklearn.svm._classes.SVC,SVC,,
2023-08-14 22:22:44,6.1s,63e6d6f8dc924586b0651924231704bd,CHILD C = 0.01 gamma = 0.001,LOCAL,/home/sokonana/.local/lib/python3.10/site-packages/ipykernel_launcher.py,sokonana,FINISHED,0.01,,,,False,200,None,0.0,,ovr,3,,,0.001,rbf,-1,,,,,False,42,,,,,,,,True,,,,,,,,,,,,,,,,,,0.001,False,,0.09402882635552505,,0.016163047943170555,0.016163047943170555,,,,,,,,0.09402882635552505,0.09367602299628001,0.01604716040196015,0.008775197284399582,0.09367602299628001,0.09367727897388915,sklearn.svm._classes.SVC,SVC,,
2023-08-14 22:22:35,9.4s,6662e1dec3b34dbdba1adc7cc21dea14,CHILD C = 0.001 gamma = 100,LOCAL,/home/sokonana/.local/lib/python3.10/site-packages/ipykernel_launcher.py,sokonana,FINISHED,0.001,,,,False,200,None,0.0,,ovr,3,,,100,rbf,-1,,,,,False,42,,,,,,,,True,,,,,,,,,,,,,,,,,,0.001,False,,0.09402882635552505,,0.016163047943170555,0.016163047943170555,,,,,,,,0.09402882635552505,0.09367602299628001,0.01604716040196015,0.008775197284399582,0.09367602299628001,0.09367727897388915,sklearn.svm._classes.SVC,SVC,,
2023-08-14 22:22:28,6.9s,014a5a25752f44fab94fe667d6b32eb4,CHILD C = 0.001 gamma = 10,LOCAL,/home/sokonana/.local/lib/python3.10/site-packages/ipykernel_launcher.py,sokonana,FINISHED,0.001,,,,False,200,None,0.0,,ovr,3,,,10,rbf,-1,,,,,False,42,,,,,,,,True,,,,,,,,,,,,,,,,,,0.001,False,,0.09402882635552505,,0.016163047943170555,0.016163047943170555,,,,,,,,0.09402882635552505,0.09367602299628001,0.01604716040196015,0.008775197284399582,0.09367602299628001,0.09367727897388915,sklearn.svm._classes.SVC,SVC,,
2023-08-14 22:22:22,6.3s,235778781d034a3088db270f8d222610,CHILD C = 0.001 gamma = 1,LOCAL,/home/sokonana/.local/lib/python3.10/site-packages/ipykernel_launcher.py,sokonana,FINISHED,0.001,,,,False,200,None,0.0,,ovr,3,,,1,rbf,-1,,,,,False,42,,,,,,,,True,,,,,,,,,,,,,,,,,,0.001,False,,0.09402882635552505,,0.016163047943170555,0.016163047943170555,,,,,,,,0.09402882635552505,0.09367602299628001,0.01604716040196015,0.008775197284399582,0.09367602299628001,0.09367727897388915,sklearn.svm._classes.SVC,SVC,,
2023-08-14 22:22:15,6.5s,dc4d3f14d9a544d3956a1c3673e6df1a,CHILD C = 0.001 gamma = 0.1,LOCAL,/home/sokonana/.local/lib/python3.10/site-packages/ipykernel_launcher.py,sokonana,FINISHED,0.001,,,,False,200,None,0.0,,ovr,3,,,0.1,rbf,-1,,,,,False,42,,,,,,,,True,,,,,,,,,,,,,,,,,,0.001,False,,0.09402882635552505,,0.016163047943170555,0.016163047943170555,,,,,,,,0.09402882635552505,0.09367602299628001,0.01604716040196015,0.008775197284399582,0.09367602299628001,0.09367727897388915,sklearn.svm._classes.SVC,SVC,,
2023-08-14 22:22:09,6.3s,63fdae80fc794900bb3839a69515c921,CHILD C = 0.001 gamma = 0.01,LOCAL,/home/sokonana/.local/lib/python3.10/site-packages/ipykernel_launcher.py,sokonana,FINISHED,0.001,,,,False,200,None,0.0,,ovr,3,,,0.01,rbf,-1,,,,,False,42,,,,,,,,True,,,,,,,,,,,,,,,,,,0.001,False,,0.09402882635552505,,0.016163047943170555,0.016163047943170555,,,,,,,,0.09402882635552505,0.09367602299628001,0.01604716040196015,0.008775197284399582,0.09367602299628001,0.09367727897388915,sklearn.svm._classes.SVC,SVC,,
2023-08-14 22:22:03,6.2s,20c85094c84b4dddb831ef4d47b45f9b,CHILD C = 0.001 gamma = 0.001,LOCAL,/home/sokonana/.local/lib/python3.10/site-packages/ipykernel_launcher.py,sokonana,FINISHED,0.001,,,,False,200,None,0.0,,ovr,3,,,0.001,rbf,-1,,,,,False,42,,,,,,,,True,,,,,,,,,,,,,,,,,,0.001,False,,0.09402882635552505,,0.016163047943170555,0.016163047943170555,,,,,,,,0.09402882635552505,0.09367602299628001,0.01604716040196015,0.008775197284399582,0.09367602299628001,0.09367727897388915,sklearn.svm._classes.SVC,SVC,,
2023-08-14 22:22:03,3.6min,ff0ab14667694b22b725dc1a39d821bd,SVM_RBF,LOCAL,/home/sokonana/.local/lib/python3.10/site-packages/ipykernel_launcher.py,sokonana,FINISHED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v1,P1
