mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
20.84880676269531,0.06865436110573193,0.00902729034423828,0.000284565389741718,0.1,200,0.9,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.9}",0.9667673716012085,0.9607250755287009,0.9848942598187311,0.9667673716012085,0.972809667673716,0.9697885196374623,0.9486404833836858,0.9516616314199395,0.9818731117824774,0.9546827794561934,0.9658610271903324,0.011547743113967624,3
22.743903613090517,0.006998105219456303,0.009164929389953613,0.0002587589966503844,0.1,200,1.0,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 1.0}",0.9607250755287009,0.9577039274924471,0.9818731117824774,0.9697885196374623,0.9697885196374623,0.9667673716012085,0.9516616314199395,0.9486404833836858,0.9788519637462235,0.9546827794561934,0.9640483383685801,0.010677097913638854,4
28.20822274684906,0.017207698046039062,0.012620139122009277,0.0002713634990048977,0.1,300,0.8,"{'learning_rate': 0.1, 'n_estimators': 300, 'subsample': 0.8}",0.9697885196374623,0.9607250755287009,0.9818731117824774,0.9607250755287009,0.9758308157099698,0.9758308157099698,0.9546827794561934,0.9577039274924471,0.9697885196374623,0.9577039274924471,0.966465256797583,0.008905983669476538,2
31.220942068099976,0.05323608047802772,0.0130079984664917,0.0002160066339871866,0.1,300,0.9,"{'learning_rate': 0.1, 'n_estimators': 300, 'subsample': 0.9}",0.9667673716012085,0.9546827794561934,0.9848942598187311,0.9697885196374623,0.9788519637462235,0.972809667673716,0.9486404833836858,0.9546827794561934,0.9788519637462235,0.9577039274924471,0.9667673716012084,0.011700856030838104,1
34.326778292655945,0.1821199500343276,0.013225865364074708,0.0002505777916603923,0.1,300,1.0,"{'learning_rate': 0.1, 'n_estimators': 300, 'subsample': 1.0}",0.9607250755287009,0.9577039274924471,0.9788519637462235,0.9667673716012085,0.9667673716012085,0.9607250755287009,0.9577039274924471,0.9577039274924471,0.972809667673716,0.9546827794561934,0.9634441087613294,0.007332121510278897,5
9.450215578079224,0.046207275247081306,0.003136348724365234,0.0004203056753493494,1,100,0.8,"{'learning_rate': 1, 'n_estimators': 100, 'subsample': 0.8}",0.8277945619335347,0.8006042296072508,0.8610271903323263,0.13293051359516617,0.14501510574018128,0.7764350453172205,0.8308157099697885,0.08459214501510574,0.8912386706948641,0.8429003021148036,0.6193353474320241,0.3279581086431882,25
10.180946350097656,0.5014325383506001,0.0033120632171630858,0.0003698469282253088,1,100,0.9,"{'learning_rate': 1, 'n_estimators': 100, 'subsample': 0.9}",0.19939577039274925,0.8549848942598187,0.851963746223565,0.9274924471299094,0.8761329305135952,0.9365558912386707,0.8459214501510574,0.08761329305135952,0.879154078549849,0.0513595166163142,0.6510574018126888,0.3551956692502723,23
11.093895053863525,0.4532496873636588,0.0033834695816040037,0.00027407040734998725,1,100,1.0,"{'learning_rate': 1, 'n_estimators': 100, 'subsample': 1.0}",0.9093655589123867,0.8851963746223565,0.9154078549848943,0.879154078549849,0.8821752265861027,0.8912386706948641,0.08459214501510574,0.8851963746223565,0.8851963746223565,0.9123867069486404,0.8129909365558913,0.24313560471625417,21
18.959550881385802,0.1289889727378828,0.005018258094787597,0.0007189182720813841,1,200,0.8,"{'learning_rate': 1, 'n_estimators': 200, 'subsample': 0.8}",0.8217522658610272,0.8096676737160121,0.8731117824773413,0.13293051359516617,0.14501510574018128,0.7764350453172205,0.824773413897281,0.08459214501510574,0.8882175226586103,0.8217522658610272,0.6178247734138974,0.32699444303836184,26
19.215549540519714,3.107129740988178,0.005052781105041504,0.0006946299295751525,1,200,0.9,"{'learning_rate': 1, 'n_estimators': 200, 'subsample': 0.9}",0.19939577039274925,0.8459214501510574,0.8580060422960725,0.9305135951661632,0.879154078549849,0.9335347432024169,0.8459214501510574,0.08761329305135952,0.8821752265861027,0.0513595166163142,0.6513595166163142,0.3554164632521318,22
21.174791073799135,2.0781846191765805,0.005153870582580567,0.0004855646320757946,1,200,1.0,"{'learning_rate': 1, 'n_estimators': 200, 'subsample': 1.0}",0.9244712990936556,0.8882175226586103,0.918429003021148,0.8882175226586103,0.8882175226586103,0.8882175226586103,0.08459214501510574,0.8882175226586103,0.8851963746223565,0.9244712990936556,0.8178247734138973,0.24491077755442536,20
29.086373949050902,0.31610081428193054,0.006937289237976074,0.0012548345830246015,1,300,0.8,"{'learning_rate': 1, 'n_estimators': 300, 'subsample': 0.8}",0.8368580060422961,0.8157099697885196,0.8670694864048338,0.13293051359516617,0.14501510574018128,0.770392749244713,0.8277945619335347,0.08459214501510574,0.8912386706948641,0.824773413897281,0.6196374622356495,0.32820417972513827,24
28.620715522766112,6.05531317592688,0.00676119327545166,0.0008184003130387787,1,300,0.9,"{'learning_rate': 1, 'n_estimators': 300, 'subsample': 0.9}",0.19939577039274925,0.8277945619335347,0.09063444108761329,0.9305135951661632,0.8731117824773413,0.9335347432024169,0.8459214501510574,0.08761329305135952,0.8761329305135952,0.0513595166163142,0.5716012084592144,0.3819830428024737,27
30.452697134017946,4.342222084558018,0.00695188045501709,0.000628545953224956,1,300,1.0,"{'learning_rate': 1, 'n_estimators': 300, 'subsample': 1.0}",0.9274924471299094,0.8912386706948641,0.918429003021148,0.8912386706948641,0.918429003021148,0.8882175226586103,0.08459214501510574,0.8972809667673716,0.8851963746223565,0.9335347432024169,0.8235649546827796,0.2468897258738988,19
9.49641044139862,0.09252829013746795,0.003995299339294434,0.0001361432821461767,10,100,0.8,"{'learning_rate': 10, 'n_estimators': 100, 'subsample': 0.8}",0.03323262839879154,0.08459214501510574,0.1903323262839879,0.06042296072507553,0.08459214501510574,0.2175226586102719,0.02416918429003021,0.1148036253776435,0.09969788519637462,0.05740181268882175,0.09667673716012085,0.06012008683423685,34
10.485368752479554,0.1153951615065065,0.0036674261093139647,0.0001867086642629171,10,100,0.9,"{'learning_rate': 10, 'n_estimators': 100, 'subsample': 0.9}",0.11178247734138973,0.13595166163141995,0.1510574018126888,0.12386706948640483,0.2084592145015106,0.1027190332326284,0.1027190332326284,0.0,0.13595166163141995,0.04833836858006042,0.11208459214501512,0.05374672453995021,28
11.49017870426178,0.09511197021247941,0.0028678417205810548,0.00012273510571870995,10,100,1.0,"{'learning_rate': 10, 'n_estimators': 100, 'subsample': 1.0}",0.07854984894259819,0.0030211480362537764,0.1148036253776435,0.0755287009063444,0.21148036253776434,0.03323262839879154,0.14803625377643503,0.030211480362537766,0.24471299093655588,0.1782477341389728,0.11178247734138973,0.07773220743364717,31
19.02142882347107,0.19380577406579744,0.006680130958557129,0.00041391191976652985,10,200,0.8,"{'learning_rate': 10, 'n_estimators': 200, 'subsample': 0.8}",0.03323262839879154,0.08459214501510574,0.1903323262839879,0.06042296072507553,0.08459214501510574,0.2175226586102719,0.02416918429003021,0.1148036253776435,0.09969788519637462,0.05740181268882175,0.09667673716012085,0.06012008683423685,34
20.97910749912262,0.2389721623760576,0.005968427658081055,0.0003689176676806147,10,200,0.9,"{'learning_rate': 10, 'n_estimators': 200, 'subsample': 0.9}",0.11178247734138973,0.13595166163141995,0.1510574018126888,0.12386706948640483,0.2084592145015106,0.1027190332326284,0.1027190332326284,0.0,0.13595166163141995,0.04833836858006042,0.11208459214501512,0.05374672453995021,28
23.010411643981932,0.22696269133155783,0.004489779472351074,0.0003161475534030017,10,200,1.0,"{'learning_rate': 10, 'n_estimators': 200, 'subsample': 1.0}",0.07854984894259819,0.0030211480362537764,0.1148036253776435,0.0755287009063444,0.21148036253776434,0.03323262839879154,0.14803625377643503,0.030211480362537766,0.24471299093655588,0.1782477341389728,0.11178247734138973,0.07773220743364717,31
28.496869468688963,0.28169206144704384,0.009370374679565429,0.0006426190553490594,10,300,0.8,"{'learning_rate': 10, 'n_estimators': 300, 'subsample': 0.8}",0.03323262839879154,0.08459214501510574,0.1903323262839879,0.06042296072507553,0.08459214501510574,0.2175226586102719,0.02416918429003021,0.1148036253776435,0.09969788519637462,0.05740181268882175,0.09667673716012085,0.06012008683423685,34
31.495687890052796,0.35050246702756377,0.008185505867004395,0.0004958693694626713,10,300,0.9,"{'learning_rate': 10, 'n_estimators': 300, 'subsample': 0.9}",0.11178247734138973,0.13595166163141995,0.1510574018126888,0.12386706948640483,0.2084592145015106,0.1027190332326284,0.1027190332326284,0.0,0.13595166163141995,0.04833836858006042,0.11208459214501512,0.05374672453995021,28
34.56360259056091,0.3292960952233408,0.0062430381774902345,0.0002925071993720983,10,300,1.0,"{'learning_rate': 10, 'n_estimators': 300, 'subsample': 1.0}",0.07854984894259819,0.0030211480362537764,0.1148036253776435,0.0755287009063444,0.21148036253776434,0.03323262839879154,0.14803625377643503,0.030211480362537766,0.24471299093655588,0.1782477341389728,0.11178247734138973,0.07773220743364717,31
